candidate_id,geo_id,review_series_type,review_series_key,baseline_seasonal_spread,challenger_seasonal_spread,challenger_baseline_seasonal_spread_ratio,percent_seasonal_spread_reduction,baseline_minimum_month,baseline_maximum_month,challenger_minimum_month,challenger_maximum_month,chronology_delay_trigger,attenuation_trigger,seasonality_overkill_trigger
price_family_ma9_structural_linked,20913_montgomery_county_md__zip,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20913_montgomery_county_md__zip,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20914_montgomery_county_md__zip,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20914_montgomery_county_md__zip,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20918_montgomery_county_md__zip,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20918_montgomery_county_md__zip,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20993_montgomery_county_md__zip,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,20993_montgomery_county_md__zip,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,21771_montgomery_county_md__zip,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,21771_montgomery_county_md__zip,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,axis,demand,0.1049074432802044,0.0877267732021629,0.8362302088312983,0.16376979116870172,11.0,2.0,3.0,1.0,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,dimension,affordability,0.3349838447957198,0.3032510598872066,0.9052707006576256,0.0947292993423744,1.0,12.0,9.0,12.0,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,dimension,price,0.3459115625549143,0.1075278451963933,0.3108535730988264,0.6891464269011736,8.0,2.0,3.0,12.0,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,metric,median_ppsf,0.2878380563732437,0.1010483725814668,0.3510598072217245,0.6489401927782755,3.0,2.0,2.0,8.0,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,metric,median_sale_price,0.3847788762114099,0.1459384700978937,0.37927879912438445,0.6207212008756156,8.0,2.0,3.0,1.0,True,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,metric,payment_burden,0.3089591029174209,0.2339604252523306,0.7572537045942418,0.2427462954057582,9.0,12.0,5.0,12.0,True,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,metric,price_to_income,0.3737423217361225,0.3524112441129927,0.9429257100880579,0.05707428991194208,1.0,12.0,7.0,12.0,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,alameda_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,albemarle_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,albemarle_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,alexandria_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,alexandria_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,allegany_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,allegany_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,amelia_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,amelia_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,amherst_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,amherst_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,anaheim_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,anaheim_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,anne_arundel_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,anne_arundel_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,appomattox_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,appomattox_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,arlington_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,arlington_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,atlantic_city_nj_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,atlantic_city_nj_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,atlantic_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,atlantic_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,augusta_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,augusta_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,bakersfield_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,bakersfield_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_city_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_city_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,baltimore_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,bedford_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,bedford_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,big_stone_gap_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,big_stone_gap_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,blacksburg_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,blacksburg_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,botetourt_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,botetourt_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,burlington_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,burlington_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,butte_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,butte_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,california__state,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,california__state,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,california_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,california_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,calvert_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,calvert_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cambridge_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cambridge_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,camden_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,camden_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,camden_nj_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,camden_nj_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,campbell_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,campbell_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cape_may_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cape_may_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,carroll_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,carroll_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charles_city_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charles_city_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charles_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charles_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charlottesville_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charlottesville_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charlottesville_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,charlottesville_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chesapeake_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chesapeake_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chesterfield_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chesterfield_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chico_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,chico_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,clarke_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,clarke_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,clearlake_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,clearlake_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,colonial_heights_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,colonial_heights_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,contra_costa_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,contra_costa_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,craig_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,craig_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,crescent_city_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,crescent_city_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,culpeper_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,culpeper_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cumberland_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cumberland_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cumberland_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,cumberland_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,danville_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,danville_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,danville_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,danville_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,del_norte_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,del_norte_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,dinwiddie_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,dinwiddie_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,district_of_columbia__state,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,district_of_columbia__state,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,axis,demand,0.1191926682360432,0.102047702298225,0.85615754566493,0.14384245433507004,6.0,8.0,6.0,8.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,dimension,affordability,0.3967317433969762,0.4142082765737009,1.0440512599951888,-0.044051259995188774,8.0,2.0,9.0,12.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,dimension,price,0.591547035188478,0.1460552405414897,0.24690385016460062,0.7530961498353994,8.0,2.0,12.0,1.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric,median_ppsf,0.4683122059376684,0.1174518999526348,0.2507982889693621,0.7492017110306379,6.0,2.0,4.0,12.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric,median_sale_price,0.5567538785475652,0.1771903775978466,0.31825620696185,0.68174379303815,8.0,2.0,3.0,1.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric,payment_burden,0.3998940714972961,0.3297213600337074,0.8245217509705862,0.17547824902941378,8.0,2.0,7.0,12.0,True,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,metric,price_to_income,0.4020681866845439,0.4900581559093841,1.218843400544584,-0.21884340054458407,8.0,10.0,3.0,12.0,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,district_of_columbia_dc__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,dorchester_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,dorchester_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,easton_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,easton_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,el_centro_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,el_centro_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,el_dorado_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,el_dorado_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,essex_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,essex_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,eureka_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,eureka_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fairfax_city_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fairfax_city_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fairfax_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fairfax_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,falls_church_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,falls_church_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fauquier_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fauquier_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fluvanna_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fluvanna_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,franklin_city_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,franklin_city_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,franklin_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,franklin_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,frederick_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fredericksburg_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fredericksburg_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fresno_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fresno_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fresno_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,fresno_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,giles_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,giles_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,gloucester_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,gloucester_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,gloucester_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,gloucester_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,goochland_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,goochland_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,greene_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,greene_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hagerstown_md_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hagerstown_md_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hampton_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hampton_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hanford_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hanford_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hanover_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hanover_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harford_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harford_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harrisonburg_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harrisonburg_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harrisonburg_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,harrisonburg_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,henrico_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,henrico_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,henry_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,henry_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hopewell_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hopewell_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,howard_county_md__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,howard_county_md__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,humboldt_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,humboldt_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hunterdon_county_nj__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,hunterdon_county_nj__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,imperial_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,imperial_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,isle_of_wight_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,isle_of_wight_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,james_city_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,james_city_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,kern_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,kern_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,king_and_queen_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,king_and_queen_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,king_william_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,king_william_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,kings_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,kings_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lake_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lake_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lassen_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lassen_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,los_angeles_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,los_angeles_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,los_angeles_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,los_angeles_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,loudoun_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,loudoun_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lynchburg_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lynchburg_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lynchburg_va_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,lynchburg_va_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madera_ca_metro_area__cbsa_metro,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madera_ca_metro_area__cbsa_metro,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madera_county_ca__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madera_county_ca__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madison_county_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,madison_county_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
price_family_ma9_structural_linked,manassas_park_va__county,structural_price_level,median_ppsf,,,,,,,,,False,False,False
price_family_ma9_structural_linked,manassas_park_va__county,structural_price_level,median_sale_price,,,,,,,,,False,False,False
