geo_id,date,metric,stage,value
essex_county_nj__county,2012-01-31,employment,MA9,345372.55555555556
essex_county_nj__county,2012-02-29,employment,MA9,345561.55555555556
essex_county_nj__county,2012-03-31,employment,MA9,345708.1111111111
essex_county_nj__county,2012-04-30,employment,MA9,345690.0
essex_county_nj__county,2012-05-31,employment,MA9,345713.1111111111
essex_county_nj__county,2012-06-30,employment,MA9,346140.77777777775
essex_county_nj__county,2012-07-31,employment,MA9,346054.77777777775
essex_county_nj__county,2012-08-31,employment,MA9,345684.3333333333
essex_county_nj__county,2012-09-30,employment,MA9,345172.0
essex_county_nj__county,2012-10-31,employment,MA9,345767.1111111111
essex_county_nj__county,2012-11-30,employment,MA9,346135.44444444444
essex_county_nj__county,2012-12-31,employment,MA9,346555.1111111111
essex_county_nj__county,2013-01-31,employment,MA9,346470.44444444444
essex_county_nj__county,2013-02-28,employment,MA9,346595.22222222225
essex_county_nj__county,2013-03-31,employment,MA9,346625.1111111111
essex_county_nj__county,2013-04-30,employment,MA9,346706.55555555556
essex_county_nj__county,2013-05-31,employment,MA9,346924.55555555556
essex_county_nj__county,2013-06-30,employment,MA9,347516.8888888889
essex_county_nj__county,2013-07-31,employment,MA9,347560.77777777775
essex_county_nj__county,2013-08-31,employment,MA9,347397.77777777775
essex_county_nj__county,2013-09-30,employment,MA9,346703.8888888889
essex_county_nj__county,2013-10-31,employment,MA9,346595.44444444444
essex_county_nj__county,2013-11-30,employment,MA9,346627.6666666667
essex_county_nj__county,2013-12-31,employment,MA9,346673.8888888889
essex_county_nj__county,2014-01-31,employment,MA9,346308.0
essex_county_nj__county,2014-02-28,employment,MA9,346377.77777777775
essex_county_nj__county,2014-03-31,employment,MA9,346402.3333333333
essex_county_nj__county,2014-04-30,employment,MA9,346664.77777777775
essex_county_nj__county,2014-05-31,employment,MA9,347142.3333333333
essex_county_nj__county,2014-06-30,employment,MA9,348314.1111111111
essex_county_nj__county,2014-07-31,employment,MA9,349381.0
essex_county_nj__county,2014-08-31,employment,MA9,349946.44444444444
essex_county_nj__county,2014-09-30,employment,MA9,350115.44444444444
essex_county_nj__county,2014-10-31,employment,MA9,351137.77777777775
essex_county_nj__county,2014-11-30,employment,MA9,351833.3333333333
essex_county_nj__county,2014-12-31,employment,MA9,352347.8888888889
essex_county_nj__county,2015-01-31,employment,MA9,352323.8888888889
essex_county_nj__county,2015-02-28,employment,MA9,352481.0
essex_county_nj__county,2015-03-31,employment,MA9,352525.22222222225
essex_county_nj__county,2015-04-30,employment,MA9,352718.22222222225
essex_county_nj__county,2015-05-31,employment,MA9,353022.77777777775
essex_county_nj__county,2015-06-30,employment,MA9,353824.8888888889
essex_county_nj__county,2015-07-31,employment,MA9,354151.55555555556
essex_county_nj__county,2015-08-31,employment,MA9,354297.22222222225
essex_county_nj__county,2015-09-30,employment,MA9,353915.3333333333
essex_county_nj__county,2015-10-31,employment,MA9,354534.77777777775
essex_county_nj__county,2015-11-30,employment,MA9,355033.1111111111
essex_county_nj__county,2015-12-31,employment,MA9,355447.0
essex_county_nj__county,2016-01-31,employment,MA9,358316.55555555556
essex_county_nj__county,2016-02-29,employment,MA9,361706.44444444444
essex_county_nj__county,2016-03-31,employment,MA9,365045.22222222225
essex_county_nj__county,2016-04-30,employment,MA9,368223.6666666667
essex_county_nj__county,2016-05-31,employment,MA9,371485.77777777775
essex_county_nj__county,2016-06-30,employment,MA9,375376.77777777775
essex_county_nj__county,2016-07-31,employment,MA9,378507.22222222225
essex_county_nj__county,2016-08-31,employment,MA9,381259.0
essex_county_nj__county,2016-09-30,employment,MA9,383729.22222222225
essex_county_nj__county,2016-10-31,employment,MA9,384018.6666666667
essex_county_nj__county,2016-11-30,employment,MA9,383858.8888888889
essex_county_nj__county,2016-12-31,employment,MA9,383563.55555555556
essex_county_nj__county,2017-01-31,employment,MA9,383218.1111111111
essex_county_nj__county,2017-02-28,employment,MA9,383338.55555555556
essex_county_nj__county,2017-03-31,employment,MA9,383566.22222222225
essex_county_nj__county,2017-04-30,employment,MA9,384036.6666666667
essex_county_nj__county,2017-05-31,employment,MA9,384549.55555555556
essex_county_nj__county,2017-06-30,employment,MA9,385512.55555555556
essex_county_nj__county,2017-07-31,employment,MA9,385956.8888888889
essex_county_nj__county,2017-08-31,employment,MA9,386010.44444444444
essex_county_nj__county,2017-09-30,employment,MA9,385882.55555555556
essex_county_nj__county,2017-10-31,employment,MA9,386227.77777777775
essex_county_nj__county,2017-11-30,employment,MA9,386132.6666666667
essex_county_nj__county,2017-12-31,employment,MA9,385831.44444444444
essex_county_nj__county,2018-01-31,employment,MA9,385218.44444444444
essex_county_nj__county,2018-02-28,employment,MA9,385416.3333333333
essex_county_nj__county,2018-03-31,employment,MA9,385359.0
essex_county_nj__county,2018-04-30,employment,MA9,385388.3333333333
essex_county_nj__county,2018-05-31,employment,MA9,385810.22222222225
essex_county_nj__county,2018-06-30,employment,MA9,386740.8888888889
essex_county_nj__county,2018-07-31,employment,MA9,387368.55555555556
essex_county_nj__county,2018-08-31,employment,MA9,387472.44444444444
essex_county_nj__county,2018-09-30,employment,MA9,387507.8888888889
essex_county_nj__county,2018-10-31,employment,MA9,388424.55555555556
essex_county_nj__county,2018-11-30,employment,MA9,388862.3333333333
essex_county_nj__county,2018-12-31,employment,MA9,389398.22222222225
essex_county_nj__county,2019-01-31,employment,MA9,389899.3333333333
essex_county_nj__county,2019-02-28,employment,MA9,390758.44444444444
essex_county_nj__county,2019-03-31,employment,MA9,391432.22222222225
essex_county_nj__county,2019-04-30,employment,MA9,392062.44444444444
essex_county_nj__county,2019-05-31,employment,MA9,393198.22222222225
essex_county_nj__county,2019-06-30,employment,MA9,394766.44444444444
essex_county_nj__county,2019-07-31,employment,MA9,395817.3333333333
essex_county_nj__county,2019-08-31,employment,MA9,396582.22222222225
essex_county_nj__county,2019-09-30,employment,MA9,397242.1111111111
essex_county_nj__county,2019-10-31,employment,MA9,398498.0
essex_county_nj__county,2019-11-30,employment,MA9,399341.0
essex_county_nj__county,2019-12-31,employment,MA9,400199.44444444444
essex_county_nj__county,2020-01-31,employment,MA9,400830.0
essex_county_nj__county,2020-02-29,employment,MA9,401746.6666666667
essex_county_nj__county,2020-03-31,employment,MA9,401726.8888888889
essex_county_nj__county,2020-04-30,employment,MA9,394839.77777777775
essex_county_nj__county,2020-05-31,employment,MA9,388016.0
essex_county_nj__county,2020-06-30,employment,MA9,382612.44444444444
essex_county_nj__county,2020-07-31,employment,MA9,376945.77777777775
essex_county_nj__county,2020-08-31,employment,MA9,372389.44444444444
essex_county_nj__county,2020-09-30,employment,MA9,367776.55555555556
essex_county_nj__county,2020-10-31,employment,MA9,364602.22222222225
essex_county_nj__county,2020-11-30,employment,MA9,361242.6666666667
essex_county_nj__county,2020-12-31,employment,MA9,358386.8888888889
essex_county_nj__county,2021-01-31,employment,MA9,361902.55555555556
essex_county_nj__county,2021-02-28,employment,MA9,365981.3333333333
essex_county_nj__county,2021-03-31,employment,MA9,368898.77777777775
essex_county_nj__county,2021-04-30,employment,MA9,371498.8888888889
essex_county_nj__county,2021-05-31,employment,MA9,372874.1111111111
essex_county_nj__county,2021-06-30,employment,MA9,374380.6666666667
essex_county_nj__county,2021-07-31,employment,MA9,374815.22222222225
essex_county_nj__county,2021-08-31,employment,MA9,374923.44444444444
essex_county_nj__county,2021-09-30,employment,MA9,375192.22222222225
essex_county_nj__county,2021-10-31,employment,MA9,376371.3333333333
essex_county_nj__county,2021-11-30,employment,MA9,377402.55555555556
essex_county_nj__county,2021-12-31,employment,MA9,378372.55555555556
essex_county_nj__county,2022-01-31,employment,MA9,378875.8888888889
essex_county_nj__county,2022-02-28,employment,MA9,380150.0
essex_county_nj__county,2022-03-31,employment,MA9,381773.0
essex_county_nj__county,2022-04-30,employment,MA9,383439.1111111111
essex_county_nj__county,2022-05-31,employment,MA9,385506.44444444444
essex_county_nj__county,2022-06-30,employment,MA9,387795.77777777775
essex_county_nj__county,2022-07-31,employment,MA9,389506.77777777775
essex_county_nj__county,2022-08-31,employment,MA9,391070.8888888889
essex_county_nj__county,2022-09-30,employment,MA9,392499.55555555556
essex_county_nj__county,2022-10-31,employment,MA9,394846.8888888889
essex_county_nj__county,2022-11-30,employment,MA9,396480.1111111111
essex_county_nj__county,2022-12-31,employment,MA9,397769.55555555556
essex_county_nj__county,2023-01-31,employment,MA9,398542.3333333333
essex_county_nj__county,2023-02-28,employment,MA9,399619.3333333333
essex_county_nj__county,2023-03-31,employment,MA9,400560.8888888889
essex_county_nj__county,2023-04-30,employment,MA9,401455.55555555556
essex_county_nj__county,2023-05-31,employment,MA9,401902.0
essex_county_nj__county,2023-06-30,employment,MA9,402499.3333333333
essex_county_nj__county,2023-07-31,employment,MA9,402463.55555555556
essex_county_nj__county,2023-08-31,employment,MA9,402244.22222222225
essex_county_nj__county,2023-09-30,employment,MA9,401797.8888888889
essex_county_nj__county,2023-10-31,employment,MA9,402179.6666666667
essex_county_nj__county,2023-11-30,employment,MA9,402400.6666666667
essex_county_nj__county,2023-12-31,employment,MA9,402282.6666666667
essex_county_nj__county,2024-01-31,employment,MA9,401843.22222222225
essex_county_nj__county,2024-02-29,employment,MA9,402184.55555555556
essex_county_nj__county,2024-03-31,employment,MA9,402671.6666666667
essex_county_nj__county,2024-04-30,employment,MA9,403338.44444444444
essex_county_nj__county,2024-05-31,employment,MA9,403824.22222222225
essex_county_nj__county,2024-06-30,employment,MA9,404600.44444444444
essex_county_nj__county,2024-07-31,employment,MA9,404720.3333333333
essex_county_nj__county,2024-08-31,employment,MA9,404318.6666666667
essex_county_nj__county,2024-09-30,employment,MA9,404014.8888888889
essex_county_nj__county,2024-10-31,employment,MA9,404517.0
essex_county_nj__county,2024-11-30,employment,MA9,404486.77777777775
essex_county_nj__county,2024-12-31,employment,MA9,404142.1111111111
essex_county_nj__county,2025-01-31,employment,MA9,403359.6666666667
essex_county_nj__county,2025-02-28,employment,MA9,403233.22222222225
essex_county_nj__county,2025-03-31,employment,MA9,402999.6666666667
essex_county_nj__county,2025-04-30,employment,MA9,403087.22222222225
essex_county_nj__county,2025-05-31,employment,MA9,402926.77777777775
essex_county_nj__county,2025-06-30,employment,MA9,403073.77777777775
essex_county_nj__county,2025-07-31,employment,MA9,402326.77777777775
essex_county_nj__county,2025-08-31,employment,MA9,401399.8888888889
essex_county_nj__county,2025-09-30,employment,MA9,400540.3333333333
essex_county_nj__county,2025-10-31,employment,MA9,
essex_county_nj__county,2025-11-30,employment,MA9,
essex_county_nj__county,2025-12-31,employment,MA9,
essex_county_nj__county,2026-01-31,employment,MA9,
essex_county_nj__county,2026-02-28,employment,MA9,
essex_county_nj__county,2026-03-31,employment,MA9,
essex_county_nj__county,2026-04-30,employment,MA9,
essex_county_nj__county,2006-05-31,labor_force,Raw,362047.0
essex_county_nj__county,2006-06-30,labor_force,Raw,365721.0
essex_county_nj__county,2006-07-31,labor_force,Raw,369288.0
essex_county_nj__county,2006-08-31,labor_force,Raw,365409.0
essex_county_nj__county,2006-09-30,labor_force,Raw,360170.0
essex_county_nj__county,2006-10-31,labor_force,Raw,363632.0
essex_county_nj__county,2006-11-30,labor_force,Raw,364459.0
essex_county_nj__county,2006-12-31,labor_force,Raw,365288.0
essex_county_nj__county,2007-01-31,labor_force,Raw,362021.0
essex_county_nj__county,2007-02-28,labor_force,Raw,361734.0
essex_county_nj__county,2007-03-31,labor_force,Raw,361189.0
essex_county_nj__county,2007-04-30,labor_force,Raw,359745.0
essex_county_nj__county,2007-05-31,labor_force,Raw,360247.0
essex_county_nj__county,2007-06-30,labor_force,Raw,365751.0
essex_county_nj__county,2007-07-31,labor_force,Raw,366727.0
essex_county_nj__county,2007-08-31,labor_force,Raw,362856.0
essex_county_nj__county,2007-09-30,labor_force,Raw,360263.0
essex_county_nj__county,2007-10-31,labor_force,Raw,363230.0
essex_county_nj__county,2007-11-30,labor_force,Raw,364937.0
essex_county_nj__county,2007-12-31,labor_force,Raw,365892.0
essex_county_nj__county,2008-01-31,labor_force,Raw,364939.0
essex_county_nj__county,2008-02-29,labor_force,Raw,364357.0
essex_county_nj__county,2008-03-31,labor_force,Raw,365421.0
essex_county_nj__county,2008-04-30,labor_force,Raw,363960.0
essex_county_nj__county,2008-05-31,labor_force,Raw,365391.0
essex_county_nj__county,2008-06-30,labor_force,Raw,369312.0
essex_county_nj__county,2008-07-31,labor_force,Raw,371927.0
essex_county_nj__county,2008-08-31,labor_force,Raw,369219.0
essex_county_nj__county,2008-09-30,labor_force,Raw,365765.0
essex_county_nj__county,2008-10-31,labor_force,Raw,368495.0
essex_county_nj__county,2008-11-30,labor_force,Raw,367007.0
essex_county_nj__county,2008-12-31,labor_force,Raw,367966.0
essex_county_nj__county,2009-01-31,labor_force,Raw,364133.0
essex_county_nj__county,2009-02-28,labor_force,Raw,365635.0
essex_county_nj__county,2009-03-31,labor_force,Raw,366571.0
essex_county_nj__county,2009-04-30,labor_force,Raw,367225.0
essex_county_nj__county,2009-05-31,labor_force,Raw,368003.0
essex_county_nj__county,2009-06-30,labor_force,Raw,372411.0
essex_county_nj__county,2009-07-31,labor_force,Raw,374867.0
essex_county_nj__county,2009-08-31,labor_force,Raw,371904.0
essex_county_nj__county,2009-09-30,labor_force,Raw,366644.0
essex_county_nj__county,2009-10-31,labor_force,Raw,370843.0
essex_county_nj__county,2009-11-30,labor_force,Raw,371087.0
essex_county_nj__county,2009-12-31,labor_force,Raw,371128.0
essex_county_nj__county,2010-01-31,labor_force,Raw,384060.0
essex_county_nj__county,2010-02-28,labor_force,Raw,384967.0
essex_county_nj__county,2010-03-31,labor_force,Raw,385135.0
essex_county_nj__county,2010-04-30,labor_force,Raw,386523.0
essex_county_nj__county,2010-05-31,labor_force,Raw,385231.0
essex_county_nj__county,2010-06-30,labor_force,Raw,387589.0
essex_county_nj__county,2010-07-31,labor_force,Raw,389233.0
essex_county_nj__county,2010-08-31,labor_force,Raw,385899.0
essex_county_nj__county,2010-09-30,labor_force,Raw,381538.0
essex_county_nj__county,2010-10-31,labor_force,Raw,383173.0
essex_county_nj__county,2010-11-30,labor_force,Raw,384562.0
essex_county_nj__county,2010-12-31,labor_force,Raw,384948.0
essex_county_nj__county,2011-01-31,labor_force,Raw,382419.0
essex_county_nj__county,2011-02-28,labor_force,Raw,384693.0
essex_county_nj__county,2011-03-31,labor_force,Raw,385031.0
essex_county_nj__county,2011-04-30,labor_force,Raw,384383.0
essex_county_nj__county,2011-05-31,labor_force,Raw,385117.0
essex_county_nj__county,2011-06-30,labor_force,Raw,387625.0
essex_county_nj__county,2011-07-31,labor_force,Raw,390259.0
essex_county_nj__county,2011-08-31,labor_force,Raw,387946.0
essex_county_nj__county,2011-09-30,labor_force,Raw,384724.0
essex_county_nj__county,2011-10-31,labor_force,Raw,388028.0
essex_county_nj__county,2011-11-30,labor_force,Raw,387487.0
essex_county_nj__county,2011-12-31,labor_force,Raw,387859.0
essex_county_nj__county,2012-01-31,labor_force,Raw,385411.0
essex_county_nj__county,2012-02-29,labor_force,Raw,387885.0
essex_county_nj__county,2012-03-31,labor_force,Raw,387672.0
essex_county_nj__county,2012-04-30,labor_force,Raw,385028.0
essex_county_nj__county,2012-05-31,labor_force,Raw,387483.0
essex_county_nj__county,2012-06-30,labor_force,Raw,391003.0
essex_county_nj__county,2012-07-31,labor_force,Raw,393155.0
essex_county_nj__county,2012-08-31,labor_force,Raw,389173.0
essex_county_nj__county,2012-09-30,labor_force,Raw,385460.0
essex_county_nj__county,2012-10-31,labor_force,Raw,389849.0
essex_county_nj__county,2012-11-30,labor_force,Raw,386509.0
essex_county_nj__county,2012-12-31,labor_force,Raw,389676.0
essex_county_nj__county,2013-01-31,labor_force,Raw,389077.0
essex_county_nj__county,2013-02-28,labor_force,Raw,388970.0
essex_county_nj__county,2013-03-31,labor_force,Raw,387122.0
essex_county_nj__county,2013-04-30,labor_force,Raw,385243.0
essex_county_nj__county,2013-05-31,labor_force,Raw,386197.0
essex_county_nj__county,2013-06-30,labor_force,Raw,389995.0
essex_county_nj__county,2013-07-31,labor_force,Raw,389894.0
essex_county_nj__county,2013-08-31,labor_force,Raw,385334.0
essex_county_nj__county,2013-09-30,labor_force,Raw,379200.0
essex_county_nj__county,2013-10-31,labor_force,Raw,378220.0
essex_county_nj__county,2013-11-30,labor_force,Raw,378366.0
essex_county_nj__county,2013-12-31,labor_force,Raw,377757.0
essex_county_nj__county,2014-01-31,labor_force,Raw,377690.0
essex_county_nj__county,2014-02-28,labor_force,Raw,380812.0
essex_county_nj__county,2014-03-31,labor_force,Raw,381617.0
essex_county_nj__county,2014-04-30,labor_force,Raw,378916.0
essex_county_nj__county,2014-05-31,labor_force,Raw,380646.0
essex_county_nj__county,2014-06-30,labor_force,Raw,383562.0
essex_county_nj__county,2014-07-31,labor_force,Raw,386841.0
essex_county_nj__county,2014-08-31,labor_force,Raw,383980.0
essex_county_nj__county,2014-09-30,labor_force,Raw,378187.0
essex_county_nj__county,2014-10-31,labor_force,Raw,381231.0
essex_county_nj__county,2014-11-30,labor_force,Raw,381157.0
essex_county_nj__county,2014-12-31,labor_force,Raw,380151.0
essex_county_nj__county,2015-01-31,labor_force,Raw,381129.0
essex_county_nj__county,2015-02-28,labor_force,Raw,381810.0
essex_county_nj__county,2015-03-31,labor_force,Raw,381532.0
essex_county_nj__county,2015-04-30,labor_force,Raw,381565.0
essex_county_nj__county,2015-05-31,labor_force,Raw,382528.0
essex_county_nj__county,2015-06-30,labor_force,Raw,384170.0
essex_county_nj__county,2015-07-31,labor_force,Raw,385871.0
essex_county_nj__county,2015-08-31,labor_force,Raw,380693.0
essex_county_nj__county,2015-09-30,labor_force,Raw,374018.0
essex_county_nj__county,2015-10-31,labor_force,Raw,378722.0
essex_county_nj__county,2015-11-30,labor_force,Raw,378292.0
essex_county_nj__county,2015-12-31,labor_force,Raw,377779.0
essex_county_nj__county,2016-01-31,labor_force,Raw,403950.0
essex_county_nj__county,2016-02-29,labor_force,Raw,408623.0
essex_county_nj__county,2016-03-31,labor_force,Raw,410119.0
essex_county_nj__county,2016-04-30,labor_force,Raw,408078.0
essex_county_nj__county,2016-05-31,labor_force,Raw,406717.0
essex_county_nj__county,2016-06-30,labor_force,Raw,409679.0
essex_county_nj__county,2016-07-31,labor_force,Raw,411018.0
essex_county_nj__county,2016-08-31,labor_force,Raw,406063.0
essex_county_nj__county,2016-09-30,labor_force,Raw,402840.0
essex_county_nj__county,2016-10-31,labor_force,Raw,405062.0
essex_county_nj__county,2016-11-30,labor_force,Raw,403302.0
essex_county_nj__county,2016-12-31,labor_force,Raw,403148.0
essex_county_nj__county,2017-01-31,labor_force,Raw,404251.0
essex_county_nj__county,2017-02-28,labor_force,Raw,407714.0
essex_county_nj__county,2017-03-31,labor_force,Raw,407915.0
essex_county_nj__county,2017-04-30,labor_force,Raw,408162.0
essex_county_nj__county,2017-05-31,labor_force,Raw,406472.0
essex_county_nj__county,2017-06-30,labor_force,Raw,410348.0
essex_county_nj__county,2017-07-31,labor_force,Raw,411485.0
essex_county_nj__county,2017-08-31,labor_force,Raw,407404.0
essex_county_nj__county,2017-09-30,labor_force,Raw,403921.0
essex_county_nj__county,2017-10-31,labor_force,Raw,405360.0
essex_county_nj__county,2017-11-30,labor_force,Raw,404536.0
essex_county_nj__county,2017-12-31,labor_force,Raw,403687.0
essex_county_nj__county,2018-01-31,labor_force,Raw,405186.0
essex_county_nj__county,2018-02-28,labor_force,Raw,410352.0
essex_county_nj__county,2018-03-31,labor_force,Raw,409079.0
essex_county_nj__county,2018-04-30,labor_force,Raw,406460.0
essex_county_nj__county,2018-05-31,labor_force,Raw,406221.0
essex_county_nj__county,2018-06-30,labor_force,Raw,412250.0
essex_county_nj__county,2018-07-31,labor_force,Raw,412894.0
essex_county_nj__county,2018-08-31,labor_force,Raw,405219.0
essex_county_nj__county,2018-09-30,labor_force,Raw,402523.0
essex_county_nj__county,2018-10-31,labor_force,Raw,407600.0
essex_county_nj__county,2018-11-30,labor_force,Raw,406802.0
essex_county_nj__county,2018-12-31,labor_force,Raw,408597.0
essex_county_nj__county,2019-01-31,labor_force,Raw,411426.0
essex_county_nj__county,2019-02-28,labor_force,Raw,413715.0
essex_county_nj__county,2019-03-31,labor_force,Raw,413320.0
essex_county_nj__county,2019-04-30,labor_force,Raw,409991.0
essex_county_nj__county,2019-05-31,labor_force,Raw,410190.0
essex_county_nj__county,2019-06-30,labor_force,Raw,415732.0
essex_county_nj__county,2019-07-31,labor_force,Raw,420198.0
essex_county_nj__county,2019-08-31,labor_force,Raw,417061.0
essex_county_nj__county,2019-09-30,labor_force,Raw,415413.0
essex_county_nj__county,2019-10-31,labor_force,Raw,420687.0
essex_county_nj__county,2019-11-30,labor_force,Raw,420342.0
essex_county_nj__county,2019-12-31,labor_force,Raw,422329.0
essex_county_nj__county,2020-01-31,labor_force,Raw,422687.0
essex_county_nj__county,2020-02-29,labor_force,Raw,424280.0
essex_county_nj__county,2020-03-31,labor_force,Raw,423406.0
essex_county_nj__county,2020-04-30,labor_force,Raw,395801.0
essex_county_nj__county,2020-05-31,labor_force,Raw,402638.0
essex_county_nj__county,2020-06-30,labor_force,Raw,415246.0
essex_county_nj__county,2020-07-31,labor_force,Raw,424997.0
essex_county_nj__county,2020-08-31,labor_force,Raw,427675.0
essex_county_nj__county,2020-09-30,labor_force,Raw,398311.0
essex_county_nj__county,2020-10-31,labor_force,Raw,406518.0
essex_county_nj__county,2020-11-30,labor_force,Raw,408151.0
essex_county_nj__county,2020-12-31,labor_force,Raw,407863.0
essex_county_nj__county,2021-01-31,labor_force,Raw,408604.0
essex_county_nj__county,2021-02-28,labor_force,Raw,411481.0
essex_county_nj__county,2021-03-31,labor_force,Raw,412651.0
essex_county_nj__county,2021-04-30,labor_force,Raw,410603.0
essex_county_nj__county,2021-05-31,labor_force,Raw,408059.0
essex_county_nj__county,2021-06-30,labor_force,Raw,414042.0
essex_county_nj__county,2021-07-31,labor_force,Raw,414075.0
essex_county_nj__county,2021-08-31,labor_force,Raw,408350.0
essex_county_nj__county,2021-09-30,labor_force,Raw,405377.0
essex_county_nj__county,2021-10-31,labor_force,Raw,407978.0
essex_county_nj__county,2021-11-30,labor_force,Raw,407889.0
essex_county_nj__county,2021-12-31,labor_force,Raw,409145.0
essex_county_nj__county,2022-01-31,labor_force,Raw,406864.0
essex_county_nj__county,2022-02-28,labor_force,Raw,409796.0
essex_county_nj__county,2022-03-31,labor_force,Raw,412076.0
essex_county_nj__county,2022-04-30,labor_force,Raw,410499.0
essex_county_nj__county,2022-05-31,labor_force,Raw,410622.0
essex_county_nj__county,2022-06-30,labor_force,Raw,414693.0
essex_county_nj__county,2022-07-31,labor_force,Raw,415153.0
essex_county_nj__county,2022-08-31,labor_force,Raw,414199.0
essex_county_nj__county,2022-09-30,labor_force,Raw,412584.0
essex_county_nj__county,2022-10-31,labor_force,Raw,417661.0
essex_county_nj__county,2022-11-30,labor_force,Raw,417098.0
essex_county_nj__county,2022-12-31,labor_force,Raw,419867.0
essex_county_nj__county,2023-01-31,labor_force,Raw,419969.0
essex_county_nj__county,2023-02-28,labor_force,Raw,424675.0
essex_county_nj__county,2023-03-31,labor_force,Raw,425673.0
essex_county_nj__county,2023-04-30,labor_force,Raw,423087.0
essex_county_nj__county,2023-05-31,labor_force,Raw,423205.0
essex_county_nj__county,2023-06-30,labor_force,Raw,426803.0
essex_county_nj__county,2023-07-31,labor_force,Raw,426028.0
essex_county_nj__county,2023-08-31,labor_force,Raw,423838.0
essex_county_nj__county,2023-09-30,labor_force,Raw,421348.0
essex_county_nj__county,2023-10-31,labor_force,Raw,424978.0
essex_county_nj__county,2023-11-30,labor_force,Raw,425623.0
essex_county_nj__county,2023-12-31,labor_force,Raw,424996.0
essex_county_nj__county,2024-01-31,labor_force,Raw,424334.0
essex_county_nj__county,2024-02-29,labor_force,Raw,428589.0
essex_county_nj__county,2024-03-31,labor_force,Raw,430906.0
essex_county_nj__county,2024-04-30,labor_force,Raw,428679.0
essex_county_nj__county,2024-05-31,labor_force,Raw,426070.0
essex_county_nj__county,2024-06-30,labor_force,Raw,431073.0
essex_county_nj__county,2024-07-31,labor_force,Raw,432402.0
essex_county_nj__county,2024-08-31,labor_force,Raw,428407.0
essex_county_nj__county,2024-09-30,labor_force,Raw,424412.0
essex_county_nj__county,2024-10-31,labor_force,Raw,428871.0
essex_county_nj__county,2024-11-30,labor_force,Raw,427699.0
essex_county_nj__county,2024-12-31,labor_force,Raw,427650.0
essex_county_nj__county,2025-01-31,labor_force,Raw,426114.0
essex_county_nj__county,2025-02-28,labor_force,Raw,429227.0
essex_county_nj__county,2025-03-31,labor_force,Raw,430320.0
essex_county_nj__county,2025-04-30,labor_force,Raw,429719.0
essex_county_nj__county,2025-05-31,labor_force,Raw,426120.0
essex_county_nj__county,2025-06-30,labor_force,Raw,430889.0
essex_county_nj__county,2025-07-31,labor_force,Raw,429806.0
essex_county_nj__county,2025-08-31,labor_force,Raw,426522.0
essex_county_nj__county,2025-09-30,labor_force,Raw,426912.0
essex_county_nj__county,2025-10-31,labor_force,Raw,
essex_county_nj__county,2025-11-30,labor_force,Raw,429694.0
essex_county_nj__county,2025-12-31,labor_force,Raw,427759.0
essex_county_nj__county,2026-01-31,labor_force,Raw,423894.0
essex_county_nj__county,2026-02-28,labor_force,Raw,426367.0
essex_county_nj__county,2026-03-31,labor_force,Raw,428307.0
essex_county_nj__county,2026-04-30,labor_force,Raw,427686.0
essex_county_nj__county,2006-05-31,labor_force,MA3,
essex_county_nj__county,2006-06-30,labor_force,MA3,
essex_county_nj__county,2006-07-31,labor_force,MA3,365685.3333333333
essex_county_nj__county,2006-08-31,labor_force,MA3,366806.0
essex_county_nj__county,2006-09-30,labor_force,MA3,364955.6666666667
essex_county_nj__county,2006-10-31,labor_force,MA3,363070.3333333333
essex_county_nj__county,2006-11-30,labor_force,MA3,362753.6666666667
essex_county_nj__county,2006-12-31,labor_force,MA3,364459.6666666667
essex_county_nj__county,2007-01-31,labor_force,MA3,363922.6666666667
essex_county_nj__county,2007-02-28,labor_force,MA3,363014.3333333333
essex_county_nj__county,2007-03-31,labor_force,MA3,361648.0
essex_county_nj__county,2007-04-30,labor_force,MA3,360889.3333333333
essex_county_nj__county,2007-05-31,labor_force,MA3,360393.6666666667
essex_county_nj__county,2007-06-30,labor_force,MA3,361914.3333333333
essex_county_nj__county,2007-07-31,labor_force,MA3,364241.6666666667
essex_county_nj__county,2007-08-31,labor_force,MA3,365111.3333333333
essex_county_nj__county,2007-09-30,labor_force,MA3,363282.0
essex_county_nj__county,2007-10-31,labor_force,MA3,362116.3333333333
essex_county_nj__county,2007-11-30,labor_force,MA3,362810.0
essex_county_nj__county,2007-12-31,labor_force,MA3,364686.3333333333
essex_county_nj__county,2008-01-31,labor_force,MA3,365256.0
essex_county_nj__county,2008-02-29,labor_force,MA3,365062.6666666667
essex_county_nj__county,2008-03-31,labor_force,MA3,364905.6666666667
essex_county_nj__county,2008-04-30,labor_force,MA3,364579.3333333333
essex_county_nj__county,2008-05-31,labor_force,MA3,364924.0
essex_county_nj__county,2008-06-30,labor_force,MA3,366221.0
essex_county_nj__county,2008-07-31,labor_force,MA3,368876.6666666667
essex_county_nj__county,2008-08-31,labor_force,MA3,370152.6666666667
essex_county_nj__county,2008-09-30,labor_force,MA3,368970.3333333333
essex_county_nj__county,2008-10-31,labor_force,MA3,367826.3333333333
essex_county_nj__county,2008-11-30,labor_force,MA3,367089.0
essex_county_nj__county,2008-12-31,labor_force,MA3,367822.6666666667
essex_county_nj__county,2009-01-31,labor_force,MA3,366368.6666666667
essex_county_nj__county,2009-02-28,labor_force,MA3,365911.3333333333
